row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_404_040.mzML Peak height,HATS_401_022.mzML Peak height,HATS_408_043.mzML Peak height,HATS_405_025.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_412_019.mzML Peak height,HATS_409_056.mzML Peak height,HATS_410_018.mzML Peak height,HATS_411_044.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_610_050.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,OH8243_805_057.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_806_027.mzML Peak height,OH8243_809_063.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_812_060.mzML Peak height,OH8243_811_028.mzML Peak height,PB_02_006.mzML Peak height,PB_03_007.mzML Peak height,PB_01_005.mzML Peak height,QC_02_031.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_03_039.mzML Peak height,QC_05_054.mzML Peak height,QC_06_062.mzML Peak height
6939,941.2313158,4.593034,35881.797,9628.082,18477.078,7350.695,8691.866,21027.223,16237.983,12106.412,4741.5454,14302.18,9343.651,13998.083,2410.7969,1133.978,3359.4595,2705.3813,1440.2799,3035.2412,3388.6135,1842.1957,3571.6462,1595.9932,1569.1365,1227.2571,6595.506,10129.692,10077.721,2120.1953,7314.609,26813.867,19618.281,15240.784,5558.2905,20951.951,14861.081,7256.876,0,0,0,8307.893,7334.1533,7442.17,9758.758,7963.179,7248.512
8513,943.4863671,5.2431846,0,6784.2373,2971.7148,31881.264,4065.478,4898.392,5955.424,2871.3357,24906.354,5548.439,8438,11614.035,7756.6826,15189.554,10997.536,14075.841,10071.753,11174.598,12311.713,12312.564,8266.37,7528.356,14019.142,6661.6694,7240.674,6648.1904,0,12736.7295,1732.3334,0,5315.73,7251.912,5465.6997,6261.6816,3729.2976,4245.604,0,0,0,9271.326,9125.233,9085.339,8447.322,9705.784,10274.581
6812,944.5021456,4.5481396,0,13439.828,8245.808,14923.379,10123.381,9878,8361.486,5243.194,15494.286,13232.129,12020.34,16995.045,12723.004,15364.444,10988.236,12599.869,14371.014,14309.429,16569.531,13599.935,10262.179,14634.288,13246.302,13294.242,11837.971,8535.609,0,13483.958,2962.2756,0,8882.001,10293.736,12390.089,12494.781,9649.083,9208.5,0,0,0,12511.455,15107.515,14341.223,15356.076,10156.877,12921.413
8893,944.5554035,5.861334,2861.2705,5712.587,3052.0984,5336.9766,2891.1377,2780.6409,2167.205,8133.042,5079.4307,5626.737,4958.744,3417.4448,0,1404.4447,1622.3519,1337.212,1143.3777,1202.4213,0,1992.2,1151.3303,1218.26,1619.5078,4503.569,4427.3335,3373.8433,3902.7515,2262.3987,6730.841,2065.002,4203.8804,2944.605,4896.021,2328.754,5938.86,2301.014,0,0,0,2476.2402,2694.6567,2796.0488,2477.276,3690.4417,3258.251
6661,949.7086407,4.481594,3100.45,3674.2756,5033.405,6187.781,4492.28,3864.9746,3281.3123,3693.6675,3964.8264,2070.4556,4134.8916,6816.7847,2157.4475,2595.3262,2814.8901,2240.5393,1416.7896,3501.352,1505.1362,1208.1617,1676.7318,2389.9578,1869.4236,5314.043,2666.1238,6219.104,9977.736,3360.2607,6896.37,7703.912,6060.196,6007.148,9000.218,5895.8545,6059.2114,5566.809,0,0,0,3896.8887,4177.5625,3670.768,3978.0237,3326.0234,2424.835
7890,956.4059006,5.0887313,0,3558.8953,2910.9932,7899.3945,4180.4624,3634.3613,2014.5518,2025.3335,7681.403,2953.1892,5772.705,4989.762,2520.9277,2594.9807,1977.5813,4483.5073,3864.4824,3930.6404,2915.1736,3224.7905,3761.2466,3063.175,3811.639,6228.905,4590.034,3882.1904,0,3717.289,1719.4377,0,2737.0066,3967.0457,4781.6694,7175.3115,4377.883,6045.096,0,0,0,4201.811,3492.713,4968.93,3726.0051,4619.2495,3074.1157
8984,956.4346532,6.0119605,6330.128,13663.629,20445.562,20409.188,10736.045,12240.969,18766.957,29202.166,15779.921,9972.125,41138.48,44674.75,6934.9893,22853.54,48268.227,37920.418,34133.473,19862.094,44034.402,51397.492,41258.223,59733.49,72783.164,18228.457,8252.631,34155.207,44493.43,76734.48,39487.016,25018.178,36544.523,30976.291,36234.055,58973.656,49157.418,28969.29,0,0,0,35012.035,34398.996,30967.549,36754.785,34682.29,36338.58
8997,956.685201,6.01335,8602.778,15279.576,28013.238,25980.422,20546.396,13317.721,21058.844,41131.633,18303.322,9332.213,49519.23,48966.785,6970.375,20938.65,53899.38,54417.13,40245.47,25135.36,41718.47,67548.77,59764.367,63464.906,89490.055,23170.898,13050.612,34678.004,46031.75,86567.69,47995.95,20181.092,43961.85,38438.34,46186.66,67505.44,57988.332,28443.63,0,0,0,35795.76,42227.977,38265.17,42141.06,39129.883,46103.14
8991,956.935411,6.0123568,6202.553,16650.062,21276.607,17548.734,13835.766,12052.225,19347.285,31852.154,16600.398,10448.941,41970.016,51157.527,6391.389,24120.28,49865.523,35024.246,30112.93,18506.006,39208.47,52528.605,44495.938,55086.965,65387.902,21941.262,10201.877,31937.184,45262.58,68433.97,37653.633,24138.244,41671.094,35146.348,38291.215,55147.777,45876.07,28566.672,0,0,0,33221.992,36662.254,34395.188,29821.19,32094.014,35393.316
220,959.9653298,0.54617894,21120.51,21727.334,19968.92,19905.697,14145.677,21343.615,20343.13,19160.521,16938.076,21808.896,22749.246,15120.72,9792.416,6854.59,8247.334,7243.4297,11107.379,5160.521,8756.285,7210.8184,7823.8555,6127.8066,7194.9424,15088.236,16154.065,20595.93,18111.414,6018.4136,23013.506,21897.953,14717.27,20244.41,18701.633,21044.785,17760.992,22439.861,28662.58,32781.53,30275.332,10118.887,8531.848,10682.468,9203.729,6632.7163,7627.5503
7961,960.5156171,5.0993814,3108.3738,16970.145,8730.457,51165.72,11895.501,10264.018,9794.055,11745.75,27013.309,13435.778,32888,32623.346,16243.741,23889.885,28515.018,21298.926,15044.517,20311.838,20714.018,19943.873,13336.459,11602.164,14782.348,46427.78,18516.906,26472.72,2053.4678,20644.459,13816.067,1432.8643,28586.303,31519.537,24518.098,47532.684,20547.76,33812.21,0,0,0,14840.89,13528.236,13924.458,13886.491,13098.01,14129.114
6799,962.512499,4.546643,0,7998.3706,7035.301,13969.435,7377.1455,7374.7314,5905.921,5185.059,13269.029,8942.021,12647.444,12126.631,9352.359,12083.115,11059.225,12499.232,12864.965,7956.5635,11615.133,9702.953,10417.84,11362.315,10487.751,8772.052,11211.592,4599.173,0,9875.326,1948.7701,0,7001.143,9092.408,9868.534,12965.3,6475.2583,5808.881,0,0,0,6873.41,11361.876,12059.107,11695.131,10640.04,11613.81
8899,969.3757194,5.8712993,1652.1582,2641.1726,2227.2676,1422.6262,1633.3649,1409.1029,1642.5776,4683.295,4230.139,3489.4902,2940.4868,2241.8894,2431.58,3801.242,4720.8467,5271.366,2823.4407,5536.7437,5501.5967,5167.589,3178.9104,4799.0967,7935.2544,0,0,0,0,7230.569,0,0,0,0,1164.7809,1077.6957,1100.2125,0,0,0,0,2835.6333,3655.3708,3091.061,3056.377,3293.4636,2908.432
8937,970.6896488,6.006001,3217.7698,9172.974,7619.606,8317.364,5183.692,4270.7812,5643.5767,14489.864,7824.018,4909.2397,14114.858,16967.906,3494.513,9958.662,22452.82,18544.67,13199.946,14534.024,14441.418,20694.064,23626.586,18624.346,25533.33,9168.006,3838.5454,9045.843,12946.387,29734.137,13250.965,6861.966,9596.472,15263.165,12039.0205,18717.492,17544.39,8571.557,0,0,0,15606.531,16057.704,12796.467,12809.897,14883.088,16064.344
8956,970.9401209,6.007789,4565.1045,7143.337,7086.4517,10250.685,7292.7793,6801.46,8019.299,16368.313,9442.153,5139.055,16682.406,19503.283,4646.036,14280.688,26379.102,20196.18,15095.3955,12005.833,17394.676,29459.408,22770.021,23256.053,30698.402,10784.236,2919.0977,13135.14,15498.807,35172,17277.045,7498.8296,15787.086,12118.196,16742.652,20176.568,19743.654,11392.62,0,0,0,14947.122,15380.092,17507.83,14666.213,16364.335,18293.14
8934,971.1903559,6.0060015,3990.4531,8699.876,7283.0234,8474.242,6856.464,4634.6797,6285.4507,15677.025,7717.0806,3882.3572,17922.39,18508.785,3488.9126,12482.177,20732.824,16356.922,13727.736,11857.522,14419.902,19487.08,23124.86,18976.135,25271.14,7515.2803,4204.747,9951.734,15018.307,28511.19,11073.575,9400.72,11787.714,8123.8643,10565.02,20307,18652.107,8918.136,0,0,0,13530.161,12939.581,13866.249,11796.876,11590.726,14704.299
7535,973.4604914,4.965493,4502.4897,2938.0105,3329.124,2845.338,3523.302,5032.3877,2061.1543,2801.128,3203.0232,2307.0403,4215.2524,3448.088,29880.406,36188.465,50332.035,35826.977,26670.342,26904.094,35431.355,29595.375,24358.408,19120.543,28203.094,2709.076,3913.755,3311.3596,2768.0024,39623.35,3258.5044,2215.4807,3691.9585,2689.0007,2345.8513,1639.0645,2829.0005,2396.3425,0,0,0,13903.74,12896.591,14668.269,13593.53,11933.138,15223.784
4605,973.5091674,3.4963856,2288.7815,1473.0841,2352.8188,2938.7456,3006.0186,2785.4749,2774.0928,3487.5627,1260.1273,2002.0217,1672.4532,4753.2246,9745.833,11572.29,12118.328,14843.194,7507.006,10093.501,6069.1113,8051.5156,12104.244,6068.581,8811.052,0,1411.547,1752.364,2869.3223,10920.449,1402.2085,2587.4006,3428.765,1604.358,1262.6128,3322.369,0,2133.944,0,0,0,6171.2627,6358.6616,4114.5522,4447.0283,5231.5327,4442.863
5900,976.5103313,4.160785,5928.881,4842.0005,7092.24,5397.4727,4750.5205,8059.431,5569.1333,3562.129,3513.0212,3721.3523,7431.8105,6176.0845,22278.217,18765.652,21972.318,22484.488,11133.058,14966.241,18615.264,15993.563,16581,13115.599,16054.208,29759.65,61351.36,70375.77,75623.41,16710.87,83503.195,82548.26,75494.87,67856.54,54717.406,78414.83,60524.926,71617.83,0,0,0,27586.365,26871.852,26509.385,22346.281,23014.766,28032.95
8940,981.6962727,6.0067954,1780.5516,3822.3892,3500.5012,3830.5903,4253.222,3075.711,3542.4692,6397.8916,4701.3193,2237.1958,7261.201,6671.251,2070.9941,3702.1543,7260.753,6533.923,4922.6016,3191.0227,7042.3613,8274.568,7478.991,8277.514,11169.895,3741.9924,1865.4652,4193.288,5990.502,9014.031,6726.1094,3880.0417,4534.712,5209.7603,7845.6763,9958.559,7954.9014,4962.0107,0,0,0,6864.153,6587.0176,5234.1104,4608.692,4562.092,7880.156
8941,981.946703,6.0058026,2153.8906,3798.8325,4856.9624,4058.0054,3118.41,2615.619,2672.733,6549.258,3331.4954,3435.9585,8986.314,9501.072,2756.454,6966.5264,7953.189,8935.078,6913.585,5756.319,6569.64,10032.783,7091.079,9712.915,10056.465,4004.1316,2085.3142,6397.684,7523.48,10168.516,9103.911,4440.216,5942.438,6818.014,8456.45,8465.58,9742.065,6184.6562,0,0,0,5990.291,8244.859,8778.511,6039.916,5356.275,6402.521
8954,982.1973325,6.0048103,1742.3754,3365.3787,5397.8438,4178.2,4189.121,2611.7559,3872.9429,5727.847,3113.6064,2879.4949,5165.6377,6398.626,1802.8658,5586.0713,8053.4443,6710.8604,5034.514,4754.764,5534.837,8410.247,5186.512,6164.4746,7335.8936,3739.2126,1437.4899,4546.133,6917.153,7815.645,6508.2227,5809.436,5664.8115,5734.542,6995.181,7744.585,9297.175,5108.1777,0,0,0,6721.7935,6759.1055,6867.4253,8033.1978,5880.3325,5783.3403
3290,984.3550854,2.8880715,16345.564,12369.431,17094.941,21882.588,18267.01,13424.636,10596.884,17321.26,10182.578,12649.103,14193.526,19824.312,62024.355,25474.418,90666.7,16999.652,25237.69,24869.223,39545.824,31026.809,40553.617,44741.504,60449.86,7789.354,7919.9185,11005.422,18480.693,56698.22,10105.448,8092.86,18049.053,6933.2803,19686.822,17419.248,11972.9795,14828.855,0,0,0,27106.623,25920.713,25985.38,25143.455,25557.63,21991.385
8992,987.4400325,6.012712,0,0,1480.7675,1925.5111,2105.8818,1121.0316,1582.9202,1663.8474,1820.5847,1061.6537,2589.2292,2782.36,4634.158,12048.009,27149.486,18550.418,9599.055,12448.629,13816.27,16550.87,19563.041,10498.207,30897.521,7404.863,3629.161,7306.3105,11531.62,21772.291,7887.3545,6793.8604,10465.66,8175.445,7395.001,13333.173,8208.369,5876.735,0,0,0,8361.247,10474.568,8338.138,9676.394,7782.5317,7795.873
8428,991.3788318,5.1586967,1065.511,0,0,2069.737,1544.4174,1077.0939,0,0,2273.3062,1811.3041,0,1839.5422,6057.405,10632.167,8894.4795,10302.597,4671.76,8597.692,6488.333,6333.7925,3220.0986,4114.759,4569.142,1164.7592,1119.166,1189.3687,0,8346.867,0,0,1424.0045,1512.9595,1648.936,1686.2223,1558.6078,1440.2085,0,0,0,2976.229,4053.8887,2759.5762,3080.4788,4417.8096,4058.0447
4217,1001.608582,3.320355,5884.2495,5973.42,4483.37,9579.771,5176.1885,9619.486,10518.206,9149.529,4327.012,5036.5503,8048.884,6251.667,11084.476,4341.1143,14099.264,1301.7244,0,1353.3721,2584.0928,5495.3433,3601.2236,2933.4548,4391.8438,4528.281,5180.9272,6481.3394,8108.549,7667.079,4624.871,9217.622,12594.478,6853.365,5483.6987,11892.135,7612.222,6635.336,0,0,0,5933.4453,5818.6523,6788.658,6121.3774,6008.4194,7952.72
4206,1001.858931,3.317538,6834.132,5506.091,8438.47,12483.284,5332.675,12558.931,7959.085,9932.235,6104.559,6873.287,9881.682,6867.533,11723.993,3216.2607,18231.787,1230.7983,1817.9844,1828.0005,3800.89,6257.1626,4761.182,3528.5178,4616.101,3702.7017,6232.4863,7915.804,7515.03,9146.485,5532.439,11652.173,14526.209,9571.708,7968.8174,12213.261,8026.005,8268.297,0,0,0,8044.4062,6935.097,5048.6807,6900.4644,5675.219,8201.739
4207,1002.10961,3.3183331,4987.6504,4683.812,6642.0254,10650.479,6187.7773,9197.725,9073.064,7026.4985,4531.465,4940.7217,9833.461,7327.4453,10893.582,3009.4639,18245.076,2154.457,2033.7756,2714.2227,2508.8838,6693.8545,5581.0356,2812.0945,6434.9263,3037.7788,7501.2793,7598.4663,7956.0005,9649.84,4814.22,7747.257,16348.064,7759.065,6159.1133,14140.75,8045.214,5692.4775,0,0,0,7591.7544,8657.137,7955.145,8653.513,6626.4834,5476.685
8499,1004.541965,5.227879,51748.54,19969.383,22296.03,18200.521,18008.387,36135.582,23486.166,31670.867,26099.334,26769.535,29022.502,17721.795,176140.86,251397.53,269429.25,212889.88,196288.14,212225.39,244391.23,176154.86,179544.08,102818.59,142814.31,0,6659.0645,0,0,214704.56,0,0,0,1125.0878,0,0,2253.4158,0,0,0,0,95139.4,91440.93,97242.05,91429.945,85655.92,89597.99
8495,1004.607002,5.2275033,2712.469,1416.0785,0,1025.8828,1136.4653,2380.8418,1353.4802,1579.5306,1410.2384,1523.3914,1849.0201,0,10303.951,16563.754,17302.799,13236.05,11833.943,12914.004,15250.193,10881.762,9516.098,6106.173,8825.357,0,0,0,0,12164.79,0,0,0,0,0,0,0,0,0,0,0,6010.5728,5633.057,5321.4634,5441.324,4495.789,4861.79
5924,1007.259518,4.1707163,1802.9415,2168.0417,3280.0964,3409.7979,2306.719,3922.1155,1594.5046,3459.0342,1383.8088,1593.0051,2381.8914,6798.419,7535.199,6282.283,10409.825,13979.918,5515.4834,15123.701,5896.985,7522.097,9341.707,6241.542,10169.08,4508.734,3159.317,2245.8035,5745.8657,10221.627,3426.852,3774.7168,4217.597,2951.0864,3770.9944,3554.9138,3315.11,2076.8035,0,0,0,4753.062,4882.3716,5123.594,5814.4614,4683.0356,5499.5776
5923,1007.509484,4.171711,2208.6436,2831.8416,7003.195,3751.231,2092.9963,3845.3064,2401.8306,2125.0918,2058.81,1568.2119,1754.3223,7465.082,7931.4565,12419.89,11920.248,14173.345,9110.492,13030.881,6095.9443,5478.7,11787.156,11445.472,10776.226,6057.496,2163.2605,2632.6077,9156.412,8895.11,4441.081,4328.012,5546.4873,3878.1328,4355.0234,4059.4998,3738.786,4529.7515,0,0,0,6016.367,3976.668,5613.714,6045.599,8164.719,7891.358
9055,1010.452919,6.0610256,3345.0315,4763.79,5258.78,5859.5894,3954.898,5745.892,6541.747,8726.08,3055.293,3742.2344,8566.886,10072.777,6177.59,12990.738,18044.984,16419.39,9572.634,12564.319,12248.967,10726.405,14515.391,13140.553,18628.404,8073.385,2150.7883,4247.91,6065.5693,17372.756,4832.289,4524.4673,6310.3906,4442.273,7527.3506,6556.9717,5488.5576,5494.9624,0,0,0,8104.941,7953.2505,6892.89,10332.321,9741.688,8825.769
9051,1010.703348,6.06043,3822.1467,7339.8237,8004.097,9077.096,7059.322,6384.3687,6515.1113,9757.28,6834.338,6228.045,9727.039,13531.94,6473.776,11887.217,17282.004,16933.537,11907.555,13936.148,8474.438,15580.275,18818.225,19343.924,21958.87,7213.0127,2201.129,4827.1416,6166.893,22579.707,7584.1084,5757.695,6154.6,3442.1125,6727.878,6782.786,5724.684,3987.4404,0,0,0,12030.011,10690.75,7767.881,9491,10644.3125,9390.74
9054,1010.953736,6.061422,3974.7402,6633.6797,5069.424,7993.906,5512.5054,6222.16,5258.58,7631.6895,4855.0166,6603.4336,8161.4336,10520.409,5882.4595,12550.234,11171.945,17631.139,14698.061,12148.035,8656.501,14160.285,15107.9375,19002.752,22697.688,6301.715,2820.3005,4100.3887,6048.743,18831.33,5694.403,4383.2427,5371.2046,5221.08,5493.0117,8510.334,7841.5103,4098.719,0,0,0,10654.036,10256.319,7160.77,10275.934,8774.16,9356.426
3364,1014.364945,2.9326644,1560.5592,1566.7262,1703.5,4753.613,1764.7656,2136.7441,1443.32,2842.1667,1652.1469,1455.664,2537.3098,2011.7278,6919.3784,4467.7563,9946.394,3297.805,3967.6074,4798.213,7374.8647,2862.092,5655.4365,6016.0874,6960.3296,0,1003.9062,1603.4897,2582.8232,7081.9355,1325.795,1135.7175,2087.8535,1678.0592,1994.6177,1578.4465,2239.3616,1543.5802,0,0,0,3505.2761,4579.367,3311.6213,3272.7378,3749.1174,3747.0889
8704,1018.556929,5.4889574,4970.8125,1297.3046,1384.3978,0,1121.4703,2516.8054,1632.009,1683.6934,1814.0219,2015.4163,2804.9553,1732.2996,5805.9004,10507.01,9630.366,6783.4614,6887.557,9008.77,9753.798,6030.703,7494.544,4925.1333,5163.6714,0,0,0,0,7710.07,0,0,0,0,0,0,0,0,0,0,0,3710.1243,3223.2231,3282.4832,3103.56,3552.7751,2933.1436
6627,1020.536275,4.4623117,1509.0083,1258.0083,1840.2874,2032.2018,2156.4897,1923,3374.4404,1826.7246,2774.6646,2854.35,3716.9517,2123.6038,8808.189,8800.642,8116.085,6874.156,6414.4106,6553.9644,8939.413,8041.7783,8859.071,5372.351,6389.254,1270.716,1509.4995,1391.0164,0,6414.677,1399.9385,1104.654,2313.693,0,1103.042,1140.0717,1241.4702,1544.127,0,0,0,5242.921,3839.3223,4336.6157,4196.8,3909.9294,4992.337
8411,1024.155065,5.1518235,4490.3267,4152.631,3626.45,5148.062,3931.681,5650.9844,3866.0938,6145.5176,4870.0044,5685.5737,5470.3745,4654.4956,3714.8362,6383.9727,6979.314,15718.135,7587.1,10442.389,13755.37,6541.3843,7099.0835,5397.1772,8623.782,1711.6139,1863.3826,2434.0186,1285.3552,10268.037,2082.2322,1366.3264,1325.7656,1873.4727,2072.8506,1690.8423,1490.4435,1344.0824,0,0,0,5348.302,6917.713,5336.759,6785.6436,4969.962,6695.968
8415,1024.404963,5.1533604,4597.7437,6439.0005,4976.0723,4587.2266,3610.935,7542.6133,4876.758,5820.793,3883.5217,6007.0825,9441.31,6710.788,5781.4253,8103.784,8884.224,19920.299,8765.52,8978.633,10017.355,5938.6025,8550.498,6312.83,8395.555,1800.0869,0,2005.1487,1856.0322,8267.126,2399.5747,1585.2454,1480.0509,2188.2913,2319.8188,2395.6272,2550.2363,2138.7031,0,0,0,6057.216,7493.02,5572.4146,8253.48,4725.8623,6399.729
8406,1024.655873,5.152619,6039.7695,6079.4336,5223.4062,3558.2422,5181.2524,4582.6865,3854.074,5046.615,5544.257,7251.334,7580.1084,5314.176,9068.1455,10258.857,6682.424,18542.697,7238.7485,7734.9863,12069.429,8801.216,7501.169,8413.0205,8809.793,1776.15,1357.6031,1387.1647,1665.3945,8572.474,1384.3445,1417.4897,1928.2532,1580.7043,2060.1902,1502.0139,1481.6014,1707.4465,0,0,0,7289.025,5079.0615,5485.1157,6166.6113,8775.437,4762.7783
9035,1024.707915,6.05447,2032.996,2231.7349,2695.1125,3822.8523,2123.1543,2863.878,2195.0469,3011.446,3815.4055,2703.04,4399.3384,4403.7246,2432.84,5547.0796,8119.8354,8682.2705,4296.21,5764.7456,4473.96,7892.4155,7764.7295,7144.4766,5676.0273,2012.321,1445.1962,1524.3967,2477.0007,5414.596,1871.3787,1681.5162,1925.1359,2294.5833,2459.178,3047.9792,3105.615,1664.7535,0,0,0,2952.2192,3797.2366,3626.4072,4800.762,3192.702,3558.6328
9033,1024.958503,6.0516896,3114.0059,2195.7546,3647.1758,2706.0713,2492.0864,3870.3604,3396.0745,3463.1914,2854.805,2575.202,4270.3887,7191.48,2779.9092,7484.878,9205.398,7621.4604,6446.5947,6908.6367,5423.014,7742.1294,7730.6772,7012.006,8212.236,2481.5198,1120.8054,2913.063,3743.4949,6411.817,2778.1306,1524.6353,2474.0952,1755.1531,2161.0132,2668,2538.7122,1685.5208,0,0,0,3871.1165,4613.579,4869.788,5824.841,4583.6553,5670.775
6264,1025.384248,4.2881155,5790.546,4961.6675,8649.637,6539.0967,5037.303,7617.1284,4486.983,5284.9775,5731.427,7446.7876,8778.888,10225.391,36217.9,45565.914,32057.842,57053.027,19564.527,39015.43,37844.484,24653.332,25794.176,33601.12,33769.01,18556.52,22292.209,22360.506,28243.082,33051.434,25224.809,39035.02,29644.367,29047.002,33104.91,33285.355,35109.36,36588.63,0,0,0,23918.56,24495.334,27366.111,25951.908,21277.822,25934.352
7164,1028.505091,4.722351,2535.347,3152.3894,2007.2593,4191.8643,2905.5835,3447.574,2823.7397,3596.0696,3671.497,2127.098,3603.2651,2761.2944,9225.713,9048.82,15204.174,11785.974,6494.082,8720.002,10209.481,10187.013,8953.816,6120.168,10265.06,2638.727,4406.464,4092.2021,3984.445,10383.348,4941.4478,3460.2395,4352.3184,2751.7964,4186.123,4033.206,4009.6191,2888.044,0,0,0,6240.031,4538.059,5525.961,5806.6094,5545.4673,5758.0454
6333,1030.520951,4.326651,3814.518,5138.667,4305.1357,3828.2336,6289.827,4474.064,5939.4834,4248.468,4568.5713,4372.6396,5573.214,5197.8564,10615.519,10911.085,21884.752,12167.841,9229.266,10970.239,10347.012,15459.167,10805.683,7698.131,12825.355,3880,6853.8477,4556.0557,2308.8455,15018.957,5947.6895,2905.1372,3815.917,3033.6335,3930.12,2081.9143,2607.9788,3333.4768,0,0,0,8649.575,7030.799,7150.51,8256.543,6185.47,7912.552
5852,1030.520986,4.1286054,3392.557,6498.6816,2714.9285,6201.3984,7966.0664,4161.633,4736.929,5086.846,5271.6035,5642.4287,6280.3423,6286.6196,14282.039,22575.488,31001.65,23905.188,18862.576,18563.11,24190.432,25933.318,25067.277,13331.733,47107.766,8581.572,4746.1606,6573.0977,5091.281,28458.963,4432.064,3467.8586,8302.305,3698.5256,6512.07,4082.899,3944.9138,6864.531,0,0,0,12693.443,13742.95,14300.1455,12034.705,12915.356,12398.428
6862,1032.53626,4.561846,12065.105,15196.045,4761.2065,16700.207,6657.2217,10530.709,6015.898,15470.735,27649.396,7407.347,10881.014,6361.473,12723.975,21739.852,23302.414,22081.795,22141.098,17577.082,31448.371,23865.674,19248.422,17395.092,23111.906,3833.8477,10536.072,5836.341,3023.2407,25143.605,5245.5454,2648.6394,4226.8755,3184.7026,2400.9846,2388.2712,4086.9683,3206.7432,0,0,0,13542.263,14386.749,15008.868,12421.926,12452.946,13905.317
6076,1032.53729,4.2287207,58225.168,77721.555,75043.13,72793.39,134203.05,85607.42,88714.15,89569.99,80989.734,74309.61,167403.14,104813.75,621198.94,603485.44,803749.4,640474.94,524159.78,614429.5,892813.4,650732.2,837837.8,587464.44,807736.1,49903.855,103222,87768.055,80484.39,828898.06,81668,66292.59,101050.66,70025.48,54347.473,66377.195,75148.04,49842.754,0,0,0,440500.5,430325.34,421144.12,414349.5,350846.34,412685.53
7641,1032.538414,5.0111856,1421742.5,1066320.5,730447.3,833008.06,922034.25,1174986.6,816712.3,946351.5,876347.06,929068.06,1172845,860181,2961200,4116259.5,4467676.5,4305856,3524909,3820538.2,3987385.2,3697919,3140107.5,2482919.8,3338435.5,58898.934,126250.02,45445.06,41528.082,3926204.8,41025.586,27806.93,69868.63,37528.33,35545.29,24003.766,58523.543,38135.445,0,0,0,2125649.8,2052689.1,2158426.5,2020436.6,2033079.9,1972230.4
7639,1032.601408,5.0127735,84908.42,64476.367,43710.63,52161.24,55829.55,67373.016,47109.383,58178.094,49539.676,56150.004,70190.16,49740.496,122816.016,134686.98,143712.5,142599.45,142458.62,143482.56,142293.3,138024.61,137831.86,113865.56,136235.17,1570.0947,8127.965,2737.4004,2325.2734,141655.25,1598.381,1376.0448,3817.787,2106.8713,2267.6545,1249.0659,3328.8167,2166.2898,0,0,0,102839.125,106060.24,111971.69,105884.28,105464.55,104729.72
6071,1032.601862,4.229316,3512.0637,5153.799,4149.4404,4111.8867,7968.2485,5509.5864,5454.8823,4469.397,4746.1157,3995.5588,9869.893,6481.2227,35966.79,35857.91,47445.105,36914.797,29874.336,34191.832,51892.496,38698.78,50207.117,34554.07,49000.97,3023.1914,5870.675,5319.4604,4558.7476,49855.855,4558.6274,3681.5996,6450.469,4143.735,3137.33,3685.2327,4734.188,3059.4495,0,0,0,24008.96,23843.285,22090.488,22402.275,21035.852,21638.674
7618,1033.037365,5.012598,4874.32,4203.6255,3408.0547,3320.364,3544.786,5020.8384,4578.7554,3791.0054,3915.6782,2957.9097,6319.0635,2475.7388,16579.186,25052.223,21535.314,28291.865,19159.88,20351.367,23077.168,24678.395,17669.945,13682.697,17591.406,0,0,0,0,21933.86,0,0,1148.1976,0,0,0,0,0,0,0,0,12737.589,9675.971,10283.802,10905.148,11451.344,10611.612
5845,1033.190395,4.1257043,17556.707,13329.999,13955.334,17621.695,13881.377,18673.98,7678.9927,11802.667,16493.83,10722.909,10871.001,18269.047,2744.0488,4030.6768,2743.446,3172.5635,2104.635,3390.457,2365.4114,0,1706.5087,1414.9456,2781.8838,10792.696,12265.066,12313.639,9758.635,1601.5193,19398.092,16288.081,11461.133,13209.218,31043.295,13119.295,20668.307,15200.556,0,0,0,12651.864,7402.6807,7723.6616,10131.329,9045.165,7534.089
5847,1033.525482,4.1262217,26548.291,16576.242,22343.76,27300.59,21921.05,29738.734,11025.992,22390.012,24987.848,15343.75,22083.682,26701.002,3094.6042,7097.74,5674.5444,4914.849,2680.495,6248.1636,5286.0005,3460.2563,3209.3704,3442.1665,5104.4766,18106.617,17534.906,20083.705,16238.495,4049.1616,27757.54,28934.79,23124.568,20298.805,42205.348,16346.853,31666.572,21192.994,0,0,0,14137.601,13825.991,14551.878,13343.54,13443.001,13395.542
