row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_401_022.mzML Peak height,HATS_404_040.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_408_043.mzML Peak height,HATS_409_056.mzML Peak height,HATS_405_025.mzML Peak height,HATS_411_044.mzML Peak height,HATS_410_018.mzML Peak height,HATS_412_019.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,LA2213_610_050.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_805_057.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_806_027.mzML Peak height,PB_01_005.mzML Peak height,PB_02_006.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_809_063.mzML Peak height,PB_03_007.mzML Peak height,OH8243_811_028.mzML Peak height,OH8243_812_060.mzML Peak height,QC_02_031.mzML Peak height,QC_03_039.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_06_062.mzML Peak height,QC_05_054.mzML Peak height,
5780,1322.597306307007,4.210881,1555.7222,0,0,1527.5175,1064.0024,0,1202.7816,0,1755.0396,2353.785,1755.1287,1172.748,2308.7458,4122.7256,3485.093,2670.943,4167.961,3145.0,2317.8025,2682.5264,2630.5996,3103.6077,5041.69,2474.7036,6497.779,6779.3296,5403.383,2908.3708,5684.512,5362.1045,4017.2727,5655.5464,0,0,6693.8745,6333.208,0,6721.4146,5833.67,3152.4272,3425.0771,2867.2505,3398.1396,3017.346,2360.0159,
8269,1322.8502875196243,5.3042884,2245.4724,4390.17,5263.278,2899.2673,1578.0065,2285.4377,2123.073,2953.988,4033.1816,2757.0024,3332.2053,3060.1506,3123.073,2580.6792,2617.8328,3167.0,5697.6577,2260.597,2113.2686,3881.1987,2973.8264,3766.5754,0,1633.7928,0,0,0,2165.0393,0,0,1470.5167,0,0,0,0,1115.2866,0,0,1046.9421,2075.7788,2681.3057,3359.9634,2395.681,2110.2031,2571.0227,
4323,1324.806089758017,3.4783397,1507.7448,1665.794,2193.6216,0,1090.1841,1219.9639,1092.1606,1217.7043,1648.3702,1279.2996,1835.4319,0,0,3286.4258,0,0,1006.4015,6493.347,1337.8203,1368.982,0,1403.6193,0,1005.85443,0,0,0,2229.4824,0,1056.9796,1033.296,1678.3088,0,0,1349.3079,1613.9553,0,1369.1224,0,1535.1782,1289.0746,1190.7,1750.6946,1128.5682,1215.4579,
4366,1325.1396260652566,3.476927,1517.3136,1723.0647,2334.0037,1509.3046,1290.967,2177.6077,0,1280.1632,2934.44,1740.0013,1990.3756,1044.0431,0,2974.3247,0,0,0,6985.3174,1668.4257,1523.587,0,1231.3833,1205.1653,0,0,0,0,3616.7793,1309.3564,1862.0643,1670.93,1255.7037,0,0,1214.0264,2016.0321,0,1048.3315,1511.4156,2064.4204,1837.7797,1691.4878,1974.0781,1801.7941,1504.76,
4367,1325.4753725994844,3.4756465,1372.6805,1744.7722,2280.6008,1286.2911,1549.8538,1638.4386,1224.8091,1159.1683,2002.6884,1116.1132,1748.724,0,0,3167.2173,1656.9141,0,0,5848.6567,1639.3405,1324.594,0,0,0,0,0,0,0,2670.61,0,1108.789,1599.0865,1977.8313,0,0,1552.7395,2083.4897,0,1045.5653,1507.4424,1491.4633,1733.0972,1649.5686,1673.6864,1449.8784,1413.7834,
5769,1329.490132677999,4.2078547,5220.319,4463.565,7540.6406,3668.4324,5383.6357,4943.201,3871.1245,3375.7202,5728.602,4118.117,7673.956,1687.9331,1607.0859,17022.572,3230.038,0,1606.9531,32094.223,6861.3755,4472.1084,1117.5372,5990.4194,2949.9446,3152.2632,2869.2026,2657.485,4246.195,12990.399,3127.0427,4882.734,8248.241,4315.148,0,0,2975.1406,7256.4946,0,3001.9387,3068.862,4514.9756,4376.9507,5198.869,4434.2856,6165.908,4315.2153,
7274,1329.6301542371884,4.9732404,2789.649,1644.4584,1565.8481,1541.0509,1993.2478,2342.0327,2158.5625,2695.6672,2981.8462,2323.045,3749.7236,1757.1812,9130.369,9742.8,14126.493,9607.25,11424.863,17255.488,10458.477,9023.778,11737.79,8742.254,1335.4183,6467.2827,1979.3564,2396.9978,2012.683,11180.959,2067.4534,2445.1602,1704.2737,1521.5939,0,0,1447.2155,2200.7998,0,1884.814,1668.6327,4699.445,5604.075,5865.0425,5811.1323,6048.1665,6444.1045,
5776,1329.8239643148747,4.208057,5844.126,4062.144,9089.207,7065.7607,6745.9375,6579.608,5209.117,4305.4565,6747.323,5411.7344,8877.597,2788.4543,2527.189,19730.973,3741.1853,0,1141.0927,37762.008,8363.0625,5534.8823,1006.10156,4045.972,2738.7207,2458.4858,3379.7605,2361.467,4590.432,12967.174,3100.8708,5707.7466,6947.0117,7726.0146,0,0,4701.4595,6238.0923,0,3255.0227,2970.7458,5564.001,5259.4004,6959.134,5574.4946,5982.1304,5533.056,
5765,1330.1572957375563,4.208787,5199.1753,6071.7983,7843.041,4149.3687,5658.689,8631.576,3799.4722,3442.3633,6809.2373,4925.451,9622.452,2004.4347,0,13507.629,4176.009,1163.8837,1144.4551,32921.742,10714.437,5615.4478,1282.0186,4384.4893,2072.3062,2767.87,3204.349,3352.2002,4176.936,15414.7,1987.1886,5700.8174,6275.402,5291.19,0,0,3210.1685,5538.1914,0,4127.088,5193.392,8400.552,5289.8945,6686.609,5682.93,6792.0083,5192.7754,
5777,1330.4917317295933,4.2096863,5137.617,3003.5667,7126.221,3738.81,4186.71,5558.093,3214.4802,2725.9226,6139.002,3429.114,5685.259,1555.454,1295.4982,13329.91,3224.159,0,1392.46,23048.809,7497.9834,4028.7043,1537.9229,2695.0251,1751.8496,3387.6274,1950.3582,1768.1782,4059.4446,11927.841,2637.6655,3957.7852,6240.8223,5229.63,0,0,2956.4053,4093.4624,0,2199.4785,2913.1392,4353.597,3632.4878,4227.873,4433.9053,3618.3687,3983.5312,
7273,1330.6339401088067,4.979597,2052.845,1283.7676,1850.3293,1221.0,1524.5245,1614.6577,1797.2163,1739.534,1764.0007,1991.1858,2239.4553,1817.186,6670.803,8069.3223,9474.585,7033.7173,8297.61,11285.075,7520.926,5584.222,8997.189,5176.664,1374.8694,4055.428,1902.4052,2039.3967,1418.3497,8806.476,1594.125,1472.625,1272.09,1397.905,0,0,1395.6726,1543.4697,0,1149.8373,1591.0106,4406.011,3675.9397,3711.9504,3968.4055,3646.044,5226.6064,
3996,1335.1418962611785,3.3151522,31155.338,34104.58,61230.656,37420.15,52044.523,48583.785,31973.252,37384.812,55407.492,39353.42,48169.81,25682.55,5981.0566,73412.28,21188.889,7347.027,7555.511,110618.67,35117.074,17174.027,13445.563,25895.018,14366.18,13078.238,30047.08,32733.521,46043.758,60159.164,44180.65,55864.64,75768.79,57219.746,0,0,30402.514,68823.54,0,29403.75,51382.406,38517.29,38563.65,34683.496,42323.766,37412.984,35512.13,
4005,1335.2148151095134,3.3181915,2358.7373,2288.7102,3522.4224,2712.41,3601.4326,3624.7258,2263.3674,2295.716,4029.0059,2991.7537,3451.8284,1788.1025,0,5548.031,1708.3843,0,0,8715.239,2565.0156,1100.1592,1156.1887,1718.5336,1084.8892,0,2005.8193,2157.0896,3213.77,4372.9536,2735.6782,3571.989,5538.173,4178.5806,0,0,2434.0344,4565.5117,0,2057.399,3558.187,2583.4006,2697.219,2904.207,2798.3,2936.4531,2061.7444,
4006,1335.4756064119688,3.316544,34307.547,37057.26,73202.23,41366.973,67709.945,60089.082,39755.62,47109.01,65266.24,52349.344,59713.09,30190.797,6859.491,86844.12,26857.916,8114.4097,9252.326,140037.83,41372.0,25089.49,12644.215,32437.873,20686.965,16849.3,37749.625,39622.367,48890.17,75014.19,54945.086,56970.65,84509.92,73934.51,0,0,37717.13,91349.414,0,43487.527,60968.03,41215.418,47788.043,42557.047,48538.363,46024.035,44692.76,
4001,1335.5503339926463,3.3137,3219.0073,3104.5427,4925.705,3083.7068,4271.035,4621.273,2479.1956,2987.7815,4747.8447,4046.653,3862.093,2630.8855,0,6700.0024,1982.4827,0,0,10825.086,3138.1226,1544.4497,1079.307,2735.0698,1473.0498,1452.6741,2628.1877,2785.1086,3723.1125,6405.084,4277.172,4244.2637,6702.9033,5113.8413,0,0,2731.388,7071.755,0,2896.239,4427.012,3163.3687,3660.9695,3815.362,3713.8823,3127.1284,2960.7273,
3997,1335.8091263302224,3.3155513,31011.59,35630.42,62948.723,39176.043,57042.316,57073.91,35889.8,38377.047,63700.5,46936.26,54136.74,26875.816,7344.4453,79267.19,26497.041,7298.032,8963.37,128885.766,40805.01,19737.723,14450.67,30339.25,20520.646,13387.976,30994.621,37396.61,50563.0,70887.195,48100.223,56112.336,84758.195,67814.23,0,0,35240.44,81413.12,0,37159.266,60033.145,40979.504,43473.844,47686.234,43481.953,40875.36,47419.61,
4028,1335.8816069061681,3.318192,2659.2883,2880.7896,3939.1958,2946.4802,3929.0022,4924.714,3050.456,2975.3877,4906.0176,3285.998,3658.5046,2235.8672,0,6377.0825,2292.5647,0,0,8402.249,3329.3445,1799.8303,1118.0,2386.586,1743.4845,1498.2156,2498.528,2784.596,3642.5513,4775.1636,4500.468,4069.5051,5946.427,4751.153,0,0,2883.2192,6424.169,0,3089.0361,4072.6372,3247.0193,3759.865,3475.8496,3875.8484,3001.039,3391.2927,
3978,1336.8314123925322,3.3240912,2101.4417,2855.132,4015.5881,3695.2437,3527.1318,2350.5913,3706.629,2738.7312,5802.083,2511.9258,2686.8774,4696.58,1372.9263,4773.056,1616.61,1550.045,1804.3694,4201.9976,3489.0437,2758.9424,2916.4375,2424.643,2789.031,2227.009,2458.8818,1851.5604,2657.3572,8193.98,5073.099,3273.329,5116.5884,5941.194,0,0,1817.0448,7318.8843,0,1857.25,3558.6677,2910.8176,3815.2349,3655.895,3202.74,6695.0127,2297.371,
4025,1342.4683583880724,3.3193257,3760.8887,5996.202,7732.817,5039.7905,7863.965,8255.354,5354.5806,5518.5874,7716.3774,4773.7305,5422.131,3241.8997,1506.7778,8431.381,3242.987,1134.0397,1506.8212,12807.595,5159.5913,2791.2542,1776.8074,3688.551,3323.5562,1622.0332,4537.482,5607.2705,7314.488,8019.852,7167.834,6224.272,8938.507,6580.8994,0,0,4360.0903,8210.565,0,3842.809,7835.4424,4128.0806,4506.946,6725.0312,5626.298,6795.8633,5225.6255,
4013,1342.801346389481,3.3190129,7521.7256,5820.9194,9299.082,8585.561,8936.833,12236.564,5418.083,6654.9204,9317.884,7284.6963,8629.583,4357.4385,1779.56,11002.86,3091.1514,0,1247.6089,16747.416,6644.822,2719.5803,1863.2009,5163.2017,3591.6306,2364.5225,6697.015,6190.103,10606.107,9652.656,9894.408,6952.8804,12480.34,10392.485,0,0,4919.0693,12630.852,0,6105.0,10915.612,6301.391,8735.795,9902.17,8405.765,9479.033,7497.9023,
4016,1343.1350776616869,3.3191273,5911.1978,6683.029,10020.323,7480.172,9290.936,8376.015,5803.3335,5804.8076,8750.007,6674.208,7338.0615,5775.3926,1020.01587,9673.138,3808.9924,1325.6451,1769.4889,15562.883,6426.95,3358.1057,2482.5938,4314.84,3960.8235,4081.168,5200.4893,5680.0176,7041.2656,9492.675,8547.193,8670.238,10656.884,9368.012,0,0,6835.491,11506.826,0,4212.3677,8947.898,8186.25,6846.503,6923.45,6254.08,6724.1636,7003.0073,
3999,1343.4682895153464,3.3147595,5732.5605,5553.938,6614.5864,4593.103,9076.76,7044.3604,6457.102,5487.1025,9092.623,6065.339,7495.036,3440.0642,1091.0416,9117.286,2450.0273,1383.0569,1629.0104,12469.418,6739.002,2434.2097,2152.3691,4935.6987,2397.6057,2581.76,4248.914,4620.9985,6588.9067,6986.6646,7056.6294,5610.898,9415.416,8812.406,0,0,3767.729,8482.238,0,5104.4404,6495.6133,5794.9634,6216.6963,4529.4697,5689.8086,5221.984,5249.711,
8347,1346.1951408273267,5.3855624,4057.0083,4176.2134,2150.7634,4145.8257,2939.0312,4718.067,3197.8152,3978.9487,4113.0557,3588.9211,4420.708,2765.3372,6954.09,3655.08,8562.6045,6754.3374,9440.125,3500.9314,4714.776,6579.9995,9191.408,7533.297,1716.777,4279.789,1059.1764,1351.6,1436.2773,6338.3213,2108.4905,1507.863,0,0,0,0,1217.581,1993.046,0,1369.771,1397.0916,5361.533,6550.017,4193.9546,3389.5383,4590.534,4055.658,
8349,1346.5290508548408,5.3842196,4938.2583,4250.8896,2718.62,3058.1855,2866.8843,5442.8687,3910.8147,6103.52,5006.834,4602.7275,4994.44,3620.481,7507.2295,6178.6367,6693.064,6296.852,12547.0205,4749.1196,5561.0796,8153.589,9204.653,8312.357,2188.6477,5834.4004,1443.3728,1530.4851,1693.055,10023.036,0,0,1817.4559,1388.75,0,0,2147.0803,1405.2101,0,1592.4303,1545.4735,4153.062,4005.0127,6495.2275,4184.868,5808.072,4978.201,
8346,1346.8634930871558,5.384328,3321.776,4356.082,2815.8066,3519.656,4213.104,3686.161,5041.3394,3784.2104,4248.287,4272.678,4541.4663,4019.818,9077.762,6780.7417,8125.311,5416.524,14419.361,5475.153,5247.278,6925.7163,8848.504,8755.625,1145.6366,5178.363,1366.9788,1476.642,1594.5741,7324.1978,1030.308,1332.391,1198.7733,1147.1096,0,0,1677.79,0,0,2078.2554,0,4247.945,4417.143,3734.8281,4313.102,5851.044,4884.0815,
8770,1346.9338120857446,6.060031,1813.1254,2957.8984,3781.6401,2674.4038,3045.0771,5751.915,2656.1978,1751.025,2699.329,6683.6914,3950.7932,2996.7947,5578.508,2102.547,5683.8643,5605.6284,8718.003,8192.057,9355.077,7554.744,6068.0215,11820.282,2872.1858,7304.331,3344.1975,1305.753,2064.7205,8202.214,1899.6871,3457.5657,3061.641,2193.2634,0,0,3257.2427,4240.1895,0,3026.4453,4055.885,6863.736,5965.8394,5474.1914,4114.383,5529.4424,4139.1733,
8350,1347.197006908267,5.385484,2860.3772,2755.212,2970.7473,2410.1128,2157.5242,2564.241,3039.273,3868.8672,2953.1218,3402.522,3946.529,3547.7034,6315.185,4020.5898,6099.7983,4962.872,11103.999,3620.4697,4350.4395,5053.6294,7318.699,7751.874,2346.4546,2946.1846,1144.497,0,1019.0357,6563.5127,1399.054,1338.92,1373.8113,0,0,0,1358.594,1446.434,0,1129.937,2133.4844,3208.1443,3642.6282,3059.5266,4264.872,2472.0361,3665.8337,
8768,1347.2682307588555,6.061024,2108.6357,2814.0212,4519.878,3135.284,4341.2812,5723.185,2205.4214,2297.9187,2888.3635,8790.032,7086.0674,2811.5547,6397.5713,4113.6265,5687.657,6983.417,10187.373,9418.907,10966.795,10194.353,6716.0864,12765.253,3289.226,11090.082,3373.3308,1246.4465,2616.3838,9695.452,2442.1792,4146.963,3608.0818,2759.5732,0,0,2465.0159,3176.6616,0,2688.518,3245.6343,4413.041,5949.228,4931.691,6247.308,6848.3604,5592.083,
8769,1347.6014575296192,6.059833,2343.928,2675.4983,4424.534,2656.6714,3295.2,4143.8433,2607.849,2937.1733,3093.282,6085.7153,5044.0874,3399.6807,6188.703,2657.1924,6435.2534,7381.667,10348.428,6898.687,10649.82,8332.028,6473.718,14515.321,3436.0981,8570.498,4454.008,1232.6719,3892.1863,9501.907,2598.3284,3357.9631,3938.2559,2855.1887,0,0,3182.9006,3174.2551,0,3937.6365,2759.0828,4262.7812,4666.56,6521.2095,4431.0293,5020.002,7136.1704,
4003,1347.790780308309,3.3161488,3789.1687,2658.4058,6165.7256,3793.4038,5923.608,5618.5933,3284.2102,5619.556,5275.8394,5356.689,7162.864,3359.1597,1030.0034,8703.555,3160.84,1048.207,1732.6198,12331.483,5442.3047,2320.8132,1586.3925,3438.5667,2658.2007,2024.1382,4648.3877,4234.0405,5592.818,6672.103,4847.444,5552.317,8815.8,7222.185,0,0,3715.5928,8778.403,0,3382.2168,6412.3066,5870.486,5066.1436,6750.8887,6054.4106,7186.199,5348.6997,
5773,1347.7979881157817,4.212671,1371.9314,0,1573.5818,1080.0853,1240.409,0,0,0,1206.1731,0,2094.6533,0,0,1942.8761,0,0,0,5472.335,1975.55,0,0,0,0,0,0,0,1941.809,2036.0206,0,1215.0262,1219.6892,1514.9176,0,0,1129.595,1142.8837,0,0,1072.0963,0,1177.6267,1129.8108,0,1302.8678,1157.6445,
8762,1347.9352065071598,6.0604277,1685.6865,1779.0254,3216.0403,3362.7585,1715.3475,3449.1946,3071.0022,1351.2362,2448.7688,4521.2275,3865.4995,2553.5444,3577.1038,2041.2262,6018.2866,4709.806,7496.727,5965.6636,7368.589,7554.088,4088.071,8100.762,2356.4902,5601.6143,2744.889,1251.9349,2129.1833,8356.964,2631.8433,2588.7397,2742.4763,1702.5037,0,0,1901.1321,2127.5073,0,2559.5642,2254.9297,4876.5024,4455.846,4707.916,4288.103,3966.6191,3667.588,
3993,1348.123603874903,3.314162,4256.883,4292.7695,8519.569,6840.089,6321.744,7573.079,5903.122,5516.863,10298.109,6277.1665,8321.471,4976.6553,1371.0862,10347.498,3817.1272,1009.21875,1231.9232,12896.554,6626.2334,4074.0435,1930.5647,4432.0347,2947.3354,2467.274,3936.1653,5117.4053,6489.8184,8588.709,6453.031,6975.308,10227.276,9085.516,0,0,5496.916,9822.677,0,4365.621,8991.042,5898.6807,5629.8774,6824.4023,4145.405,5824.367,5886.8867,
4009,1348.458400008532,3.3169422,4431.51,5147.4604,8889.841,7116.076,6720.0786,6173.392,6635.13,4790.385,8293.593,5576.071,6562.1885,3866.63,1498.0001,8757.084,3805.3396,1162.0503,1568.7561,13551.424,5496.912,2423.6147,1799.2964,3490.8652,3180.097,2055.9932,8032.98,5685.603,6308.2217,7868.5396,6166.8105,6387.0312,9072.269,7305.7847,0,0,4667.133,7862.0215,0,4108.239,7795.5894,6553.328,5167.656,4935.6206,4851.4854,6993.355,5926.915,
3988,1348.791858376398,3.3173485,2975.8513,4412.0557,5485.297,5254.7134,5133.543,4857.8774,4227.37,4435.7134,5038.516,5496.317,5655.0996,2978.2415,0,7604.7793,2822.2466,0,1313.8182,11317.569,4315.429,2375.5178,1291.524,3321.5374,2227.1658,1604.7631,3517.0374,3828.4238,4617.5503,6623.6753,6185.6846,5602.2666,8234.033,7296.5283,0,0,3111.8218,8734.215,0,3324.2249,6192.0107,4062.8657,4687.6675,3067.8445,4722.0483,4053.373,4705.2935,
3991,1353.114134939222,3.313963,5164.621,7860.1465,9652.302,6041.9365,8161.866,9122.101,6958.342,7089.299,9316.929,7890.6445,9549.322,4688.5215,1338.4463,11718.75,4232.7153,1477.0673,1645.5459,17696.873,7460.7896,3435.2202,2534.43,4528.3687,2956.3855,2798.757,4962.0513,4794.475,7900.8,8862.012,7741.8228,8324.486,12297.345,9425.459,0,0,5490.7036,12594.639,0,9666.648,9354.73,6485.0137,6039.1304,6125.574,6730.5444,4742.273,7511.069,
4010,1353.4477939821204,3.3159497,6732.764,6636.479,9913.002,7912.9834,11277.461,10804.535,4973.9165,7406.3228,13055.242,6783.975,9888.665,5453.2144,1523.2579,12122.011,5300.6436,1748.4324,1941.4698,24409.121,7359.56,4261.2656,2129.0042,5453.479,4210.473,3310.269,6831.7407,7561.3916,9380.728,11494.004,9947.093,9305.999,13280.8125,10938.801,0,0,8171.8735,14812.077,0,5675.311,10322.962,6797.754,6736.4927,8388.804,8532.672,7024.742,7713.0737,
3994,1353.781392843012,3.3151557,5615.967,5697.595,10607.851,8770.27,8263.14,9044.619,6596.0864,8123.124,9906.161,7025.378,9335.053,4987.993,1517.3905,11543.068,3289.5261,1461.3601,2060.0835,17449.146,7135.2236,4062.0713,2523.1843,5196.847,2483.9387,2433.3162,5973.3696,4863.5713,7926.4316,10321.864,8538.163,7402.7407,14146.391,10355.537,0,0,5478.076,12996.731,0,6147.2104,9613.713,9665.819,6042.451,7665.625,6303.063,8029.4365,8531.891,
3995,1354.1151012731505,3.3141289,6366.9614,4403.1235,7588.8823,5819.421,8629.015,8647.249,4401.4727,5703.6646,8953.531,6345.5737,6204.737,3813.12,1528.7012,9926.332,3134.5176,0,1780.4254,15198.612,5567.273,3220.504,2453.3596,3788.3677,2907.395,2982.1846,3704.6636,4838.7686,5884.77,7618.397,6432.583,7340.4536,10817.966,10187.968,0,0,5460.867,9469.184,0,4821.146,8499.072,7212.067,6979.558,5872.9204,7225.8955,4963.0073,5362.613,
7708,1358.6579402903355,5.104076,0,1928.6768,2604.9133,0,1154.9813,1513.5973,1942.7231,2393.6616,2034.2476,2554.5847,3411.3801,2391.7532,11831.282,9053.5,13385.508,12547.521,12501.967,12417.125,10875.98,7748.491,9167.058,9976.002,0,8940.007,0,0,0,13881.197,0,0,0,0,0,0,0,0,0,0,0,5746.984,7786.2207,5878.0664,6777.508,5780.537,6972.609,
7732,1359.6574102704483,5.1042404,0,2443.6519,3578.2861,1064.0037,1083.7852,0,1298.2133,2131.7966,1998.3398,2289.2344,3018.5547,2955.8628,10857.214,6333.204,10925.328,11732.507,11143.0,12019.556,11055.209,8191.871,7710.6816,10706.166,0,6149.03,0,0,0,13257.707,0,0,0,0,0,0,0,0,0,0,0,5419.878,7516.472,5646.7964,5230.615,5586.938,6275.881,
4000,1360.4411664092536,3.3167293,2474.2966,1788.594,2673.9768,2734.125,2649.1584,2702.6116,2375.3406,3034.543,3102.9392,2185.1726,2763.686,1956.1503,0,3295.2983,1662.0172,0,0,5692.568,1787.0422,1477.0646,0,1706.2847,1050.5153,1265.0007,1894.4335,1544.5942,3874.5579,2740.2888,2987.4421,2798.6956,3153.867,3375.3435,0,0,1616.0447,3948.4978,0,1601.6306,2070.0125,2424.5403,2935.9924,1856.4945,2869.888,2957.2722,2006.2914,
7089,1360.6370260526458,4.879195,2000.581,0,1220.1267,0,1136.2599,1522.8932,1325.3439,1184.4465,1541.5615,1915.5262,1846.2809,1626.639,6814.339,5284.8945,9878.782,6598.9585,9098.576,11239.259,9691.379,5983.1177,8034.0117,5050.275,1112.1279,3676.2786,1320.9807,2473.8132,2369.0103,7567.244,1559.1874,1952.0004,1266.7933,1761.4161,0,0,1524.2479,1975.6339,0,1415.7393,1406.3812,3954.3865,3836.639,3202.356,3232.8064,3620.9727,3418.201,
6029,1362.6506035916675,4.3149977,0,1357.1267,1114.0052,0,0,0,0,0,1695.3629,1859.6163,1571.087,0,2575.8838,3130.514,3338.7087,5150.7847,6277.259,4168.4546,2514.4282,5326.477,2713.205,2663.0293,2119.0386,3484.2996,0,1392.1857,1132.7803,3571.732,1561.7162,1471.4907,1802.4153,1525.6846,0,0,1267.6841,1919.4274,0,1183.1481,1770.7184,1619.2834,2438.5107,2425.7065,2432.4397,2588.034,2053.732,
7192,1362.6522783533853,4.9263606,4940.074,2253.875,1678.7107,2035.6116,3108.8394,2837.4556,2078.789,2462.4111,4243.233,3347.9731,3037.697,2245.1724,13578.208,15897.629,25242.97,19219.951,22178.213,35895.785,19815.717,17165.664,23715.06,13884.359,2563.867,11759.001,3159.9175,3750.05,3360.4539,20778.107,2753.4856,2117.0417,2378.9832,2422.4204,0,0,3125.445,3219.067,0,1747.2866,3121.2534,9127.335,8625.685,10566.845,10023.5625,8461.006,8647.004,
8122,1365.2029869265052,5.1526184,7939.8066,11807.747,9215.7,7860.1533,5962.064,10745.483,9488.264,10156.215,8972.166,9065.959,13321.728,9836.287,11631.968,9485.168,14653.189,15061.989,32722.488,11342.257,9698.758,14850.747,23079.584,20526.84,2140.8452,9603.073,2170.1333,3023.1978,2189.1838,13934.219,3661.7417,3235.8936,2632.243,1797.3341,0,0,2597.247,1928.401,0,2908.4146,1809.9232,9655.535,8891.617,13714.121,8985.047,8913.54,9882.032,
8118,1365.5375898434083,5.1514277,13020.189,10288.144,9364.46,12688.737,7334.0015,11429.607,12117.63,13201.803,11456.535,11159.107,14630.935,10885.026,21341.824,16580.979,16257.057,23003.21,37576.34,12705.802,11348.744,16992.168,26099.889,21015.0,2707.2048,8875.086,2502.7427,2791.1633,2383.871,18708.904,2235.6936,2840.8845,2717.8208,2480.0652,0,0,3365.188,2779.0103,0,2581.169,2852.7627,9463.701,13597.564,11369.753,13552.264,13692.707,12338.81,
7091,1365.5922620290814,4.879082,2136.889,1336.219,1809.0741,1361.4872,1357.0656,1701.55,1701.129,1082.0889,2103.5107,1695.0256,2226.4797,1699.6886,8717.58,9344.493,16314.943,10577.714,15619.1,20943.918,9861.475,10192.831,15485.338,8864.298,1681.5898,5653.0083,1531.3785,1746.1946,2077.2488,13983.93,2347.9485,2691.4324,1968.0321,1197.5392,0,0,2709.7703,2444.882,0,2074.4934,2076.1843,4131.145,5554.0737,6020.4517,5304.302,6519.8516,6036.122,
8121,1365.8711361505568,5.151428,11489.372,10249.065,9390.708,8696.397,7872.6177,10809.325,10366.0,10896.463,10103.15,9458.803,14497.036,11868.842,17538.014,11545.097,17770.89,17670.082,36898.07,13969.005,11858.904,18163.697,26361.455,20326.43,3203.0254,9790.788,1927.8839,2846.6875,3770.5605,19044.625,2464.5693,3558.7668,2416.5608,3560.6445,0,0,2787.6536,2317.5193,0,2621.7527,4644.0845,11265.041,10710.966,11240.953,15932.05,12099.522,12741.225,
8116,1366.2050000888685,5.151626,9197.974,8291.801,6646.431,5983.1274,7184.333,9430.202,5684.2163,10583.003,8282.394,7611.9653,10841.136,7289.125,11444.48,9249.74,13637.409,16865.34,25892.322,9551.188,10005.64,13320.504,19284.041,17592.834,1900.5585,7974.9385,2006.5194,1711.2482,2569.8167,14458.043,1385.4006,2930.993,1980.0343,1726.319,0,0,2342.436,1568.4617,0,1856.4583,2155.1243,9150.183,8530.095,7812.596,6994.6816,7370.5625,9905.261,
8751,1366.274207210364,6.05161,0,1192.2253,1832.7189,1440.8092,1344.8048,1639.2405,1927.7231,1476.0779,1395.5493,3191.5254,3053.9033,1464.9312,3620.8765,1815.8899,2752.734,4225.7646,5120.049,3321.8264,3431.64,4100.938,3313.776,4765.332,1273.2095,3793.096,1584.1053,0,1295.992,4493.6753,0,1114.6464,2023.9642,0,0,0,2095.2654,1344.5746,0,1095.6005,0,1935.9226,2722.829,2965.028,2777.3467,3202.5295,1680.2131,
7185,1367.6079706079818,4.925566,13213.175,5921.0,6277.945,5283.025,6692.144,7096.4604,5254.8594,5645.4604,10323.9795,5294.4565,10280.482,6976.9937,47963.95,56140.59,80292.51,53776.1,73007.94,84570.516,48839.59,55887.934,82957.91,46307.977,4520.3926,32776.12,6699.483,8604.199,9029.364,63746.49,7632.6055,7237.1357,6172.228,5626.8936,0,0,7197.3066,8638.632,0,6368.251,9636.144,25485.104,29451.912,31923.195,33425.414,28014.71,28951.729,
7194,1367.6876891707896,4.926442,0,0,0,0,0,0,0,0,0,0,0,0,3086.0486,4078.0698,5676.843,4013.4695,4576.988,6643.2285,3344.8923,3189.4766,5488.056,3070.5957,0,1993.4551,0,0,0,3382.7668,0,0,0,0,0,0,0,0,0,0,0,1998.5261,2225.5327,2185.0027,1901.43,1891.3877,1906.0,
7268,1370.6253210364093,4.94106,2915.218,2481.1287,2467.7805,1589.671,1725.8756,2304.821,1789.8948,2058.7444,3025.0674,1807.003,3225.499,1980.1604,11559.067,13276.281,20071.254,13349.337,18262.232,20148.768,11863.583,12843.742,18034.291,10474.889,1363.9092,8349.226,2282.8052,2845.0168,2640.3484,16913.086,2614.6528,2288.9153,1770.162,1665.303,0,0,2109.3718,2655.2297,0,1757.6959,2611.7761,6584.7344,7864.128,7625.6724,8221.768,7800.0005,8029.429,
